DWR_ORGANIZATION_ID,WATER_SUPPLIER_NAME,SUBMITTED_DATE,WUEDATA_PLAN_REPORT_YEAR,CONTACT_NAME,CONTACT_EMAIL_ADDRESS,CONTACT_PHONE,CONTACT_PHONE_EXT,SUPPLIER_NAME,CITY_TOWN_MUNICIPALITY,STATE_PROVINCE,COUNTRY,REPORTING_YEAR,REPORTING_YEAR_TYPE,REPORTING_START_DATE,REPORTING_END_DATE,AUDIT_PREPARATION_DATE,VOLUME_REPORTING_UNITS,PWS_ID_OR_OTHER_ID,WS_OWN_SOURCES_VOL_COMMENT,WS_OWN_SOURCES_VOL,WS_OWN_SOURCES_ERR_COMMENT,WS_OWN_SOURCES_ERR_ADJ_TYPE,WS_OWN_SOURCES_ERR_PERCENT,WS_OWN_SOURCES_ERR_VOL,WS_IMPORTED_VOL_COMMENT,WS_IMPORTED_VOL,WS_IMPORTED_ERR_COMMENT,WS_IMPORTED_ERR_ADJ_TYPE,WS_IMPORTED_ERR_PERCENT,WS_IMPORTED_ERR_VOL,WS_EXPORTED_VOL_COMMENT,WS_EXPORTED_VOL,WS_EXPORTED_ERR_COMMENT,WS_EXPORTED_ERR_ADJ_TYPE,WS_EXPORTED_ERR_PERCENT,WS_EXPORTED_ERR_VOL,WS_WATER_SUPPLIED_VOL,AC_BILL_METER_VOL_COMMENT,AC_BILL_METER_VOL,AC_BILL_UNMETER_VOL_COMMENT,AC_BILL_UNMETER_VOL,AC_UNBILL_METER_VOL_COMMENT,AC_UNBILL_METER_VOL,AC_UNBILL_UNMETER_VOL_COMMENT,AC_UNBILL_UNMETER_VOL,AC_UNBILL_UNMETER_ERR_ADJ_TYPE,AC_UNBILL_UNMETER_ERR_PERCENT,AC_UNBILL_UNMETER_ERR_VOL,AC_AUTH_CONSUMPTION_VOL,WL_UNAUTH_CONS_VOL_COMMENT,WL_UNAUTH_CONS_VOL,WL_UNAUTH_CONS_ERR_ADJ_TYPE,WL_UNAUTH_CONS_ERR_PERCENT,WL_UNAUTH_CONS_ERR_VOL,WL_CUST_MTR_INACC_VOL_COMMENT,WL_CUST_MTR_INACC_VOL,WL_CUST_MTR_INACC_ERR_ADJ_TYPE,WL_CUST_MTR_INACC_ERR_PERCENT,WL_CUST_MTR_INACC_ERR_VOL,WL_SYS_DATA_ERR_VOL_COMMENT,WL_SYS_DATA_ERR_VOL,WL_SYS_DATA_ERR_ERR_ADJ_TYPE,WL_SYS_DATA_ERR_ERR_PERCENT,WL_SYS_DATA_ERR_ERR_VOL,WL_APPARENT_LOSSES_VOL,WL_REAL_LOSSES_VOL,WL_WATER_LOSSES_VOL,NRW_NON_REVENUE_WATER_VOL,SD_LENGTH_MAINS_COMMENT,SD_LENGTH_MAINS_MILES,SD_NUM_SERVICE_CONN_COMMENT,SD_NUM_SERVICE_CONN,SD_SERVICE_CON_DENSITY,SD_CUST_MTR_CURB_PROP_COMMENT,SD_CUST_MTR_CURB_PROP_YES_NO,SD_AVG_OPER_PRESSURE_COMMENT,SD_AVG_OPER_PRESSURE_PSI,CD_TOTAL_ANNUAL_COST_COMMENT,CD_TOTAL_ANNUAL_COST,CD_CUST_RET_UNIT_COST_COMMENT,CD_CUST_RET_UNIT_COST,CD_CUST_RET_UNIT_COST_UNITS,CD_VARIABLE_PROD_COST_COMMENT,CD_VARIABLE_PROD_COST,WATER_AUDIT_VALIDITY_SCORE,PRIORITY_AREA_1,PRIORITY_AREA_2,PRIORITY_AREA_3,SA_APPARENT_LOSSES_VOL,SA_REAL_LOSSES_VOL,SA_WATER_LOSSES_VOL,SA_UNAVOID_ANN_REAL_LOSSES_VOL,SA_APPARENT_LOSSES_ANN_COST,SA_REAL_LOSSES_ANN_COST,SA_ANNUAL_COST_VALUED_AT,PI_FI_NON_REV_PERCENT_BY_VOL,PI_FI_NON_REV_PERCENT_BY_COST,PI_OE_APPARENT_LOSSES_GCD,PI_OE_REAL_LOSSES_GCD,PI_OE_REAL_LOSSES_GMD,PI_OE_REAL_LOSSES_GCD_PSI,PI_CURRENT_ANN_REAL_LOSSES_VOL,PI_INFRASTRUCT_LEAKAGE_INDEX,WS_UNITS_SHORT
673,Daly City,3/22/19 10:21,2017,Thomas J. Piccolotti,tpiccolotti@dalycity.org,650-991-8200,,City of Daly City,,California (CA),USA,2017,Calendar Year,1/1/17,12/31/17,1/11/19,Million gallons (US),4110013,n/a,,,1,,,5,2158.1705,5,1,,,n/a,,,1,,,2158.1705,5,2010.926,n/a,0,n/a,0,5,5.39542625,2,0.0125,5.39542625,2016.321426,3,2.010926,2,0.0025,2.010926,3,15.19591436,1,0.0075,,7,2.010926,2,0.0025,2.010926,19.21776636,122.6313074,141.8490738,147.2445,9,199,9,23136,116.2613065,,Yes,3,71,10,36923915,9,6.77,$/100 cubic feet (ccf),5,6089.57,58,1: Volume from own sources,,,19.21776636,122.6313074,141.8490738,117.8352458,173924.1227,746771.9306,Variable Production Cost,6.82E-02,2.58E-02,2.27573542,14.52179221,N/A,0.204532285,122.6313074,1.040701418,MG/Yr
13,Adelanto  City Of,3/26/19 12:13,2017,Raymond Cordero,rcordero@percwater.com,760-518-1606,,City of Adelanto,City of Adelanto,California (CA),US,2017,Calendar Year,1/1/17,12/31/17,8/29/17,Acre-feet,CA3610001,5,3599.42,2,2,,,5,723.58,2,2,,,n/a,0,n/a,2,,,4323,5,3696.11,n/a,0,n/a,0,5,10.8075,2,0.0125,10.8075,3706.9175,,10.8075,1,0.0025,,3,154.0045833,1,0.04,260.07,5,9.240275,1,0.0025,,174.0523583,442.0301417,616.0825,626.89,4,130,6,8151,62.7,,Yes,2,73,10,7150834.4,9,4.57,$/100 cubic feet (ccf),4,352.5769142,55,1: Volume from own sources,,,174.0523583,442.0301417,616.0825,157.4856927,346484.6373,155849.6233,Variable Production Cost,0.145012723,7.08E-02,19.06317403,48.41357853,N/A,0.663199706,442.0301417,2.806795551,acre-ft/yr
1456,Lomita  City Of,3/26/19 13:14,2017,Carla Dillon,c.dillon@lomitacity.com,310-325-7110,124,City of Lomita,Lomita,California (CA),USA,2017,Calendar Year,1/1/17,12/31/17,1/18/19,Acre-feet,1910073,5,633.64,3,1,,,5,1382.1,2,1,-0.0108,,n/a,,,1,,,2030.829648,6,1888.47,n/a,0,5,15.78,5,25.3853706,1,0.0125,5.077074121,1929.635371,,5.077074121,1,0.0025,,6,19.23484848,1,0.01,,4,4.721175,1,0.0025,,29.03309761,72.16117999,101.1942776,142.3596482,8,43,8,4321,100.4883721,,Yes,4,55,10,4586365,5,3.97,$/100 cubic feet (ccf),6,1102.25,58,1: Volume from own sources,,,29.03309761,72.16117999,101.1942776,54.26294631,50207.86475,79539.66065,Variable Production Cost,0.070099256,3.82E-02,5.998398321,14.90889835,N/A,0.271070879,72.16117999,1.329842644,acre-ft/yr
972,Galt  City Of,4/2/19 17:09,2017,Alicia Bernardino,abernardino@ci.galt.ca.us,209.366.7295,,City of Galt,Galt,California (CA),US,2018,Financial Year,7/1/17,6/30/18,9/1/18,Million gallons (US),772,7,1502.816,3,1,-0.0016,,n/a,0,,1,,,n/a,0,,1,,,1505.224359,7,1343.935,8,42.064,6,10.253,,18.81530449,1,0.0125,,1415.067304,,3.763060897,1,0.0025,,7,13.67866667,1,0.01,0.1,,3.3598375,1,0.0025,,20.80156506,69.35548942,90.15705449,119.225359,6,100.86,5,7565,75.00495737,,Yes,7,50,10,1802287.83,10,0.89,$/100 cubic feet (ccf),10,308.26,74,1: Volume from own sources,,,20.80156506,69.35548942,90.15705449,30.66734745,24748.80659,21379.52317,Variable Production Cost,7.92E-02,3.06E-02,7.533455283,25.11765228,N/A,0.502353046,69.35548942,2.261541841,MG/Yr
2626,Vaughn Water Company,4/3/19 14:39,2017,Horacio Perez,horacio@vaughnwater.org,661-589-2931,,Vaughn Water Company,Bakersfield,California (CA),U.S.A,2017,Calendar Year,1/1/17,12/31/17,9/1/18,Million gallons (US),1510029,4,3799.41,,1,,,n/a,0,,1,,,4,0,,1,,,3799.41,4,3209,7,220.809,9,14.738,5,18.997051,2,0.0125,18.997051,3463.544051,,9.498525,1,0.0025,,3,169.6704211,1,0.05,,,8.0225,1,0.0025,,187.1914461,148.6745029,335.865949,369.601,6,221,9,10741,48.60180995,,Yes,4,50,10,6443341,8,1.27,$/100 cubic feet (ccf),7,,56,1: Volume from own sources,,,187.1914461,148.6745029,335.865949,51.22337,317802.9789,,Customer Retail Unit Cost,0.097278525,9.74E-02,47.74725601,37.92267064,N/A,0.758453413,148.6745029,2.902474065,MG/Yr
2432,Susanville  City Of,4/19/19 15:17,2017,Daniel Gibbs,dgibbs@cityofsusanville.org,530-257-1050,,City of Susanville,Susanville,California (CA),US,2017,Calendar Year,1/1/17,12/31/17,10/1/17,Million gallons (US),CA1810001,3,807.57,4,2,,0.138,n/a,0,,1,,,n/a,0,,1,,,807.432,5,656.957,n/a,0,5,68.232,5,2.01858,2,0.0125,2.01858,727.20758,,2.01858,1,0.0025,,3,14.79977551,1,0.02,,,1.6423925,1,0.0025,,18.46074801,61.76367199,80.22442,150.475,9,43.5,9,3807,87.51724138,,Yes,5,86.8,10,3206056,9,1.487,$/100 cubic feet (ccf),5,250.8,50,1: Volume from own sources,,,18.46074801,61.76367199,80.22442,25.54788957,36696.8263,15490.32894,Variable Production Cost,0.186362443,2.18E-02,13.28536691,44.44852632,N/A,0.512079796,61.76367199,2.417564544,MG/Yr
1900,Pico Water District,4/23/19 8:25,2017,Joe D. Basulto,jbasulto@picowaterdistrict.net,562-233-6706 Ext.17,,Pico Water District,Pico Rivera,California (CA),United States,2017,,7/1/17,6/30/18,3/14/19,Acre-feet,1910125,7,2817.933,3,2,-0.013729074,23.638,n/a,0,n/a,1,,,n/a,0,n/a,1,,,2794.295,7,2695.19,n/a,0,9,3.49,5,6.9857375,2,0.0125,6.9857375,2705.665738,,6.9857375,1,0.0025,,3,27.25939394,1,0.01,,5,6.737975,1,0.0025,,40.98310644,47.64615606,88.6292625,99.105,6,68,7,5404,79.47058824,5,Yes,5,66,10,3391003,4,1.63,$/100 cubic feet (ccf),5,297.04,65,1: Volume from own sources,,,40.98310644,47.64615606,88.6292625,87.12431749,29099.1531,14152.8142,Variable Production Cost,3.55E-02,0.013672557,6.770421817,7.871159668,N/A,0.119259995,47.64615606,0.546875516,acre-ft/yr
863,Exeter  City Of,4/24/19 8:09,2017,Daymon Qualls,dqualls@exetercityhall.com,559-592-3318,ext. 2,City of Exeter,Exeter,California (CA),United States,2017,Calendar Year,1/1/17,12/31/17,4/1/17,Acre-feet,CA5410003,8,1956.705,3,1,,,n/a,0,,1,,,n/a,0,,1,,,1956.705,7,1788.439,n/a,0,n/a,0,5,4.8917625,2,0.0125,4.8917625,1793.330763,,4.8917625,1,0.0025,,9,18.0650404,1,0.01,,9,4.4710975,1,0.0025,,27.4279004,135.9463371,163.3742375,168.266,8,43,8,3298,76.69767442,,Yes,3,55,9,800067,8,1.43,$/100 cubic feet (ccf),3,408.88,72,1: Volume from own sources,,,27.4279004,135.9463371,163.3742375,44.80922448,17085.05858,55585.73831,Variable Production Cost,8.60E-02,9.33E-02,7.424515293,36.79959618,N/A,0.669083567,135.9463371,3.033891764,acre-ft/yr
1444,Livingston  City Of,4/25/19 10:29,2017,TONY AVINA,tavina@livingstoncity.com,1(209)394-8044,,CITY OF LIVINGSTON,LIVINGSTON,California (CA),USA,2017,Calendar Year,1/1/17,12/31/17,,Acre-feet,241004,5,7166.6,,1,,,n/a,0,,1,,,n/a,0,,1,,,7166.6,7,6487,n/a,0,n/a,0,,89.5825,1,0.0125,,6576.5825,,17.9165,1,0.0025,,3,0,1,,,,16.2175,1,0.0025,,34.134,555.8835,590.0175,679.6,7,36,7,3065,85.13888889,,Yes,5,50,10,2709132,4,1.57,$/1000 gallons (US),5,,55,1: Volume from own sources,,,34.134,555.8835,590.0175,36.65722014,17462.50181,,Customer Retail Unit Cost,9.48E-02,0.128334223,9.942209242,161.9121718,N/A,3.238243435,555.8835,15.16436593,acre-ft/yr
283,Buena Park  City Of,5/16/19 16:17,2017,Mike McGee,mmcgee@buenapark.com,714 562 3701,,Buena Park,Buena Park,California (CA),USA,2017,Calendar Year,1/1/17,12/31/17,7/30/18,Acre-feet,CA3010003,5,9054.37,3,2,,,7,3975,7,1,,,n/a,,,1,,,13029.37,4,11625,n/a,,n/a,,5,32.573425,2,0.0125,32.573425,11657.57343,,32.573425,1,0.0025,,3,237.244898,1,0.02,,,29.0625,1,0.0025,,298.880823,1072.915752,1371.796575,1404.37,9,236.2453,9,19107,80.87779947,,Yes,4,70,10,15483470,10,2.58,$/1000 gallons (US),5,587.66,60,1: Volume from own sources,,,298.880823,1072.915752,1371.796575,324.9416555,251268.1163,630509.6708,Variable Production Cost,0.10778495,5.82E-02,13.96470418,50.13018548,N/A,0.716145507,1072.915752,3.301871994,acre-ft/yr
596,Colton  City Of,5/21/19 17:40,2017,Jessica Sutorus,jsutorus@coltonca.gov,951-370-5561,,City of Colton,Colton,California (CA),us,2017,Calendar Year,1/1/17,12/31/17,1/16/19,Acre-feet,3610014,8,9680.9,6,1,0.01,,n/a,0,,1,,,n/a,0,,1,,,9585.049505,7,8334.52,n/a,0,n/a,0,5,119.8131188,1,0.0125,23.96262376,8454.333119,6,23.96262376,1,0.0025,,6,84.18707071,1,0.01,,8,20.8363,1,0.0025,,128.9859945,1001.730392,1130.716386,1250.529505,8,170.72,8,10237,59.96368322,,Yes,6,60,10,10116169,9,1.82,$/100 cubic feet (ccf),5,187.62,73,1: Volume from own sources,,,128.9859945,1001.730392,1130.716386,165.2755685,102259.0645,187944.6561,Variable Production Cost,0.130466671,0.030909236,11.24853714,87.35833348,N/A,1.455972225,1001.730392,6.060970783,acre-ft/yr
2033,Redding  City Of,5/22/19 15:26,2017,David Braithwaite,dbraithwaite@ci.redding.ca.us,530,224-6040,City of Redding Water Utility,Redding,California (CA),US,2017,Calendar Year,1/1/17,12/31/17,10/14/18,Acre-feet,4510005,7,24797.43,3,1,0,,n/a,,5,1,0.02,,3,15,3,1,0,,24782.43,7,21929.23,n/a,0,6,250,5,61.956075,2,0.0125,61.956075,22241.18608,,61.956075,1,0.0025,,3,452.6373469,1,0.02,,5,54.823075,1,0.0025,,569.4164969,1971.827428,2541.243925,2853.2,9,559,8,29296,52.4078712,,Yes,5,80,10,17985000,9,1.325,$/100 cubic feet (ccf),5,261.67,67,1: Volume from own sources,,,569.4164969,1971.827428,2541.243925,664.790177,328650.1195,515968.0831,Variable Production Cost,0.115129953,5.15E-02,17.35193499,60.08786456,N/A,0.751098307,1971.827428,2.966089898,acre-ft/yr
1663,Moulton Niguel Water District,5/31/19 10:02,2017,Rhonda Himley,rhimley@mnwd.com,,,Moulton Niguel Water District,Moulton Niguel,California (CA),USA,2018,Financial Year,7/1/17,6/30/18,8/27/18,Acre-feet,CA3010073,n/a,0,,1,,,7,30377,3,2,,-41.7,3,5428.2,3,1,,,24990.5,9,23199.8,n/a,0,10,15.9,10,12.6,0,0.0125,12.6,23228.3,5,31.238125,0,0.0025,31.238125,7,473.7897959,1,0.02,,10,0.001,2,0.0025,0.001,505.0289209,1257.171079,1762.2,1790.7,9,683,9,53600,78.477306,,Yes,5,98,10,58655064,10,2.1,$/100 cubic feet (ccf),5,921.62,77,1: Volume from own sources,,,505.0289209,1257.171079,1762.2,1288.200658,461980.2557,1158634.01,Variable Production Cost,7.17E-02,2.81E-02,8.41158142,20.93899271,N/A,0.213663191,1257.171079,0.975912464,acre-ft/yr
1663,Moulton Niguel Water District,5/31/19 10:05,2016,Drew Atwater,rhimley@mnwd.com,(949) 448-4061,,Moulton Niguel Water District,Laguna Niguel,California (CA),USA,2017,Financial Year,7/1/16,6/30/17,8/15/17,Acre-feet,3010073,n/a,0,,1,,,7,25374.7,3,2,,-23.746,3,1968.8,3,1,,,23429.646,9,21481.7,n/a,0,10,21.66,9,7.36,2,0.0125,7.36,21510.72,5,29.287,2,0.0025,29.287,7,114.928,2,0.005,114.928,9,53.70425,1,0.0025,59.945,197.91925,1721.00675,1918.926,1947.946,10,663,9,53688,80.97737557,,Yes,7,98,10,72043292,10,2.27,$/100 cubic feet (ccf),7,914.2530334,77,1: Volume from own sources,,,197.91925,1721.00675,1918.926,1277.772133,195704.9294,1573435.642,Variable Production Cost,8.31E-02,2.49E-02,3.291069127,28.61749012,N/A,0.292015205,1721.00675,1.346880798,acre-ft/yr
1093,Greenfield  City Of,5/31/19 11:25,2017,Arturo Felix,afelix@ci.greenfield.ca.us,8.32E+09,,City of Greenfield,Greenfield,California (CA),usa,2017,Calendar Year,1/1/17,12/31/17,5/15/07,Acre-feet,2710008,7,1794.78,3,1,0.002,,n/a,0,1,1,,,,0,,1,,,1791.197605,7,1656.3,5,5.5,5,2,5,4.477994012,2,0.0125,4.477994012,1668.277994,,4.477994012,1,0.0025,,5,25.25329949,1,0.015,,5,4.14075,1,0.0025,,33.8720435,89.04756727,122.9196108,129.3976048,5,35,6,3779,107.9714286,,Yes,3,63,10,1897976,5,1.44,$/1000 gallons (US),4,121.9932404,62,1: Volume from own sources,,,33.8720435,89.04756727,122.9196108,53.36425606,15893.64536,10863.20128,Variable Production Cost,7.22E-02,1.45E-02,8.001855422,21.03639714,N/A,0.333911066,89.04756727,1.668674387,acre-ft/yr
1093,Greenfield  City Of,5/31/19 11:28,2018,Arturo Felix,afelix@ci.greenfield.ca.us,8.32E+09,,City of Greenfield,Greenfield,Select a state / province from the list,usa,2018,Calendar Year,1/1/18,12/31/18,4/22/19,Acre-feet,2710008,7,1813.65,3,1,0.002,,n/a,0,,1,,,n/a,0,,1,,,1810.02994,7,1465,5,1.28,n/a,0,5,4.52507485,2,0.0125,4.52507485,1470.805075,,4.52507485,1,0.0025,,5,11.07052897,1,0.0075,,,3.6625,1,0.0025,,19.25810382,319.9667615,339.2248653,343.7499401,5,36,6,3810,105.8333333,8,Yes,3,63,10,1472209,5,1.85,$/1000 gallons (US),4,85.59526921,63,1: Volume from own sources,,,19.25810382,319.9667615,339.2248653,54.07417991,11609.26914,27387.64108,Variable Production Cost,0.189913953,2.68E-02,4.512474301,74.97320619,N/A,1.190050892,319.9667615,5.917181953,acre-ft/yr
110,Atwater  City Of,6/4/19 7:50,2017,Justin Vinson,jvinson@atwater.org,2.10E+09,,Atwater,City of Atwater,California (CA),USA,2018,Financial Year,7/1/17,6/30/18,1/28/19,Million gallons (US),2410001,5,2578.229,3,1,,,n/a,0,,1,,,n/a,0,,1,,,2578.229,1,649.7,1,1021.52,n/a,,,6.445,2,0.0125,6.445,1677.665,,6.4455725,1,0.0025,,3,6.562626263,1,0.01,,5,1.62425,1,0.0025,,14.63244876,885.9315512,900.564,907.009,9,97.6,9,7616,78.03278689,,Yes,5,50,10,3673077.52,4,1.22,$/1000 gallons (US),5,324.91,Add a grading value for 1 parameter(s) to enable an audit score to be calculated,1: Volume from own sources,,,14.63244876,885.9315512,900.564,30.485092,17851.58749,287848.0203,Variable Production Cost,0.35179536,8.38E-02,5.263773729,318.6987565,N/A,6.37397513,885.9315512,29.06114081,MG/Yr
1286,Kerman  City Of,6/4/19 10:53,2018,Lydia Madruga,lmadruga@cityofkerman.org,559-846-9372,,City of Kerman,City of Kerman,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,4/27/18,Million gallons (US),1010018,8,942.004,3,2,,-8.556,n/a,0,,1,,,n/a,0,,1,,,950.56,7,786.621,7,0.86,10,17.649,4,53.21,2,0.0125,53.21,858.34,,2.3764,1,0.0025,,3,19.0112,2,0.03,19.0112,,1.9665525,1,0.0025,,23.3541525,68.8658475,92.22,163.079,8,59.6,8,3803,63.80872483,,Yes,6,48,10,1562318,7,0.85,$/1000 gallons (US),5,309.31,72,1: Volume from own sources,,,23.3541525,68.8658475,92.22,15.64336272,19851.02963,21300.89529,Variable Production Cost,0.171560975,4.04E-02,16.82460675,49.61176829,N/A,1.033578506,68.8658475,4.402240665,MG/Yr
966,Fruitridge Vista Water Company,6/4/19 11:43,2018,Mark Chrisler,mchrisler@fruitridgevista.com,916-443-2607,,Fruitridge Vista Water Company,Sacramento,California (CA),United States,2018,Calendar Year,1/1/18,12/31/18,2/14/19,Million gallons (US),3410023,3,1089.717,3,1,,,3,1.69272E-05,3,1,,,n/a,0,,1,,,1089.717017,1,542.88,4,431.531,n/a,0,5,2.724292542,2,0.0125,2.724292542,977.1352925,,2.724292542,1,0.0025,,3,11.07918367,1,0.02,,,1.3572,1,0.0025,,15.16067622,97.42104817,112.5817244,115.3060169,6,52,7,4832,92.92307692,6,No,3,49,8,3062420,10,1.373,$/100 cubic feet (ccf),7,322.7,45,1: Volume from own sources,,,15.16067622,97.42104817,112.5817244,22.90470165,27826.42112,31437.77224,Variable Production Cost,0.105812807,1.96E-02,8.596047024,55.23737195,N/A,1.127293305,97.42104817,4.253320984,MG/Yr
2381,Stockton  City Of,6/5/19 10:53,2017,Danny Trejo,Danny.Trejo@stocktonca.gov,2.10E+09,,City of Stockton,City of Stockton,California (CA),United States of America,2017,Calendar Year,1/1/17,12/31/17,11/7/17,Million gallons (US),CA3910006,5,7757.28,3,1,,,5,1781.49,5,1,,,n/a,,2,1,,,9538.77,5,8758.83,n/a,0,n/a,0,5,23.846925,2,0.0125,23.846925,8782.676925,,23.846925,1,0.0025,,4,133.383198,1,0.015,,,21.897075,1,0.0025,,179.127198,576.965877,756.093075,779.94,6,607.22,8,48568,79.98419024,10,Yes,5,60,10,50830629,4,2.31,$/100 cubic feet (ccf),5,1153.53,54,1: Volume from own sources,,,179.127198,576.965877,756.093075,231.4886984,553148.5214,665547.4481,Variable Production Cost,8.18E-02,2.45E-02,10.10458422,32.54670627,N/A,0.542445105,576.965877,2.492414883,MG/Yr
827,El Segundo  City Of,6/13/19 8:16,2017,Anthony Esparza,aesparza@elsegundo.org,(310)524-2746,,City of El Segundo,El Segundo,California (CA),USA,2017,Calendar Year,1/1/17,12/31/17,5/27/19,Acre-feet,1910040,n/a,0,,1,0.05,,8,6423.24,2,1,0,,n/a,0,,1,,,6423.24,6,6309.056,n/a,0,n/a,0,5,17.092,2,0.0125,17.092,6326.148,,16.0581,1,0.0025,5,5,63.72783838,1,0.01,,,15.77264,1,0.0025,,95.55857838,1.533421616,97.092,114.184,8,57.5,8,5071,88.19130435,,Yes,5,67.5,6,30630530,8,5.1,$/100 cubic feet (ccf),5,1318,67,1: Volume from own sources,,,95.55857838,1.533421616,97.092,81.03271148,212289.1154,2021.04969,Variable Production Cost,1.78E-02,7.73E-03,16.82295423,0.269956733,N/A,0.003999359,1.533421616,1.89E-02,acre-ft/yr
1899,Pico Rivera  City Of,6/19/19 9:30,2017,Adrian Rodriguez,adrian.rodriguez@pico-rivera.org,562-801-4462,,City of Pico Rivera Water Authority,Pico Rivera,California (CA),United States,2018,,7/1/17,6/30/18,2/12/19,Acre-feet,1910042,8,4517.42,3,2,0,0.41,n/a,0,,1,,,n/a,0,,1,,,4517.01,6,4402.56,n/a,0,8,11,5,11.292525,2,0.0125,11.292525,4424.852525,,11.292525,1,0.0025,,4,44.58141414,1,0.01,,,11.0064,1,0.0025,,66.88033914,25.27713586,92.157475,114.45,7,98,9,9450,96.42857143,,Yes,5,70,10,19000000,9,3.2187,$/100 cubic feet (ccf),5,425.43,71,1: Volume from own sources,,,66.88033914,25.27713586,92.157475,152.7175266,93770.63085,10753.65191,Variable Production Cost,0.025337557,6.00E-03,6.318192474,2.387933608,N/A,0.034113337,25.27713586,0.165515618,acre-ft/yr
2035,Redlands  City Of,6/25/19 11:15,2017,Cecilia Griego,cgriego@cityofredlands.org,909-798-7553,,City of Redlands,Redlands,California (CA),United States of America,2017,Calendar Year,1/1/17,12/31/17,2/15/19,Acre-feet,CA 3610037,5,23313.87764,3,1,0,,n/a,0,1,1,-0.03,,4,100.49,2,1,0,,23213.38764,7,18298.22622,n/a,0,3,2987.57,5,290.1673455,1,0.0125,58.03346909,21575.96357,,58.03346909,1,0.0025,,3,269.4404585,1,0.0125,,,45.74556555,1,0.0025,,373.2194931,1264.204578,1637.424071,4915.161417,9,408,8,22381,54.85539216,,Yes,2,87,10,27446141.86,5,1.61,$/100 cubic feet (ccf),4,354,53,1: Volume from own sources,,,373.2194931,1264.204578,1637.424071,542.2669962,261744.802,447528.4207,Variable Production Cost,0.211738222,6.81E-02,14.88713152,50.42710837,N/A,0.579621935,1264.204578,2.331332327,acre-ft/yr
827,El Segundo  City Of,6/27/19 7:21,2018,Anthony Esparza,aesparza@elsegundo.org,(310)524-2746,,City of El Segundo,El Segundo,California (CA),USA,2018,Calendar Year,1/1/18,12/31/18,5/27/19,Acre-feet,1910040,n/a,0,,1,0.05,,8,7273.38,3,1,0.0001,,n/a,0,,1,,,7272.652735,8,7227.801,n/a,0,n/a,0,5,17.029,2,0.0125,17.029,7244.83,,18.18163184,1,0.0025,5,5,-28.79601992,1,-0.004,,,18.0695025,1,0.0025,,7.455114416,20.36762031,27.82273473,44.85173473,8,57.5,8,5071,88.19130435,,Yes,5,67.5,6,30630530,8,5.1,$/100 cubic feet (ccf),5,1318,69,1: Volume from own sources,,,7.455114416,20.36762031,27.82273473,81.03271148,16561.98398,26844.52357,Variable Production Cost,6.17E-03,2.15E-03,1.312462478,3.585691102,N/A,0.05312135,20.36762031,0.251350596,acre-ft/yr
1731,Nipomo Community Service District,6/27/19 14:23,2018,Mario Iglesias,miglesias@ncsd.ca.gov,805,929-1133,Nipomo Community Services District,Nipomo,California (CA),US,2018,Calendar Year,1/1/18,12/31/18,6/21/19,Acre-feet,40610003,5,1002.8,5,1,-0.03,,5,958.3,5,1,-0.02,,,,,1,,,2011.671576,4,1755.4,,,,,4,14,2,0.0125,14,1769.4,,5.02917894,1,0.0025,,3,54.29072165,1,0.03,,,4.3885,1,0.0025,,63.70840059,178.5631753,242.2715758,256.2715758,8,185,6,4707,25.44324324,,Yes,6,68,8,3674425,7,7.07,$/100 cubic feet (ccf),6,207,54,1: Volume from own sources,,,63.70840059,178.5631753,242.2715758,130.0140323,196202.2516,36962.57728,Variable Production Cost,0.127392353,0.064244835,12.08310912,N/A,861.6806993,N/A,178.5631753,1.373414639,acre-ft/yr
1731,Nipomo Community Service District,6/27/19 15:15,2017,Mario Iglesias,miglesias@ncsd.ca.gov,805.929-1133,,Nipomo Community Services District,Nipomo,California (CA),US,2017,Calendar Year,1/1/17,12/31/17,2/1/17,Acre-feet,40610003,5,998.766,5,1,-0.03,,5,941.117,5,1,-0.02,,,,,1,,,1989.979139,4,1736.63,,,,,4,14,2,0.0125,14,1750.63,,4.974947849,1,0.0025,,3,53.71020619,1,0.03,,,4.341575,1,0.0025,,63.02672903,176.3224105,239.3491395,253.3491395,8,185,6,4675,25.27027027,,Yes,6,68,8,3450000,7,7.03,$/100 cubic feet (ccf),6,156,54,1: Volume from own sources,,,63.02672903,176.3224105,239.3491395,129.6484179,193004.7355,27506.29603,Variable Production Cost,0.12731246,6.45E-02,12.03564438,N/A,850.8675864,N/A,176.3224105,1.360004336,acre-ft/yr
